gender,age,height,weight,bmi,tummy,hip,breast
2,29,150,58,25.8,3,3,2
2,56,179,71,22.2,3,1,2
1,49,202,117,28.7,2,2,2
1,36,158,47,18.8,1,2,3
1,35,202,82,20.1,1,3,1
1,55,210,124,28.1,2,2,3
2,26,174,98,32.4,3,2,3
2,23,209,100,22.9,1,2,2
2,37,173,95,31.7,2,3,3
2,21,200,119,29.8,2,2,2
2,33,184,70,20.7,2,3,1
1,64,164,41,15.2,1,1,1
2,19,167,88,31.6,3,2,3
2,33,175,61,19.9,2,1,3
2,35,201,65,16.1,1,1,2
2,68,179,67,20.9,3,2,3
1,75,147,45,20.8,1,3,1
2,60,150,70,31.1,3,3,3
2,24,206,115,27.1,3,2,3
2,44,175,47,15.3,1,2,2
2,41,184,85,25.1,2,2,3
2,31,202,112,27.4,3,3,3
1,22,161,43,16.6,1,2,1
2,62,203,68,16.5,2,1,1
1,40,153,66,28.2,3,2,3
1,65,179,66,20.6,3,1,1
2,46,151,61,26.8,3,2,3
1,52,201,95,23.5,2,3,2
1,70,189,94,26.3,3,2,2
2,64,181,51,15.6,2,2,1
2,33,154,66,27.8,2,3,2
1,47,160,49,19.1,2,1,1
1,59,183,94,28.1,3,3,3
1,26,177,52,16.6,1,2,1
1,42,203,74,18.0,2,2,2
2,34,202,103,25.2,3,2,2
2,34,177,83,26.5,2,3,3
1,53,204,79,19.0,3,3,3
1,38,185,105,30.7,3,3,2
1,46,204,113,27.2,2,3,2
2,21,198,96,24.5,2,3,3
2,54,169,83,29.1,2,2,2
2,43,192,80,21.7,2,1,3
1,28,195,90,23.7,1,1,2
1,45,176,54,17.4,1,2,1
1,56,194,61,16.2,1,2,2
2,50,147,47,21.8,3,1,2
2,45,211,68,15.3,2,1,1
1,48,158,66,26.4,3,2,2
2,51,153,73,31.2,2,3,2
1,70,160,76,29.7,3,3,2
2,36,190,102,28.3,2,2,2
1,37,195,59,15.5,1,1,2
1,56,198,71,18.1,2,1,2
1,42,172,63,21.3,2,3,1
1,57,167,45,16.1,2,2,1
1,49,149,53,23.9,1,3,1
2,51,208,96,22.2,3,2,2
1,58,152,53,22.9,2,2,3
1,22,166,83,30.1,3,3,2
1,65,165,51,18.7,1,2,3
2,73,150,51,22.7,1,1,1
2,46,188,93,26.3,2,2,2
1,21,172,52,17.6,2,2,1
1,55,157,56,22.7,2,2,1
1,64,185,69,20.2,1,3,2
2,54,197,96,24.7,2,2,3
1,37,187,100,28.6,2,3,3
2,71,157,71,28.8,2,3,2
1,68,160,75,29.3,3,2,2
2,25,209,80,18.3,2,1,2
1,60,190,82,22.7,1,2,3
2,64,188,103,29.1,2,3,2
2,62,200,91,22.8,2,1,3
2,47,167,90,32.3,3,2,2
2,28,171,68,23.3,1,1,2
1,64,200,113,28.2,3,2,2
2,21,184,106,31.3,3,3,2
1,54,166,54,19.6,1,1,1
1,40,150,63,28.0,3,2,2
2,18,185,87,25.4,3,3,3
1,19,199,79,19.9,1,2,1
2,66,178,97,30.6,2,3,2
1,28,161,65,25.1,2,3,2
1,34,204,76,18.3,2,1,1
2,44,164,46,17.1,2,1,2
2,29,196,66,17.2,2,1,2
2,24,194,67,17.8,2,2,2
2,31,209,89,20.4,2,3,2
2,29,208,114,26.3,3,3,2
1,45,190,63,17.5,1,2,1
1,49,151,49,21.5,1,3,1
1,58,189,86,24.1,3,2,1
2,27,201,75,18.6,1,3,1
1,25,148,47,21.5,1,3,3
2,21,188,102,28.9,2,2,3
1,65,189,114,31.9,3,3,2
1,72,205,77,18.3,2,2,1
2,71,200,81,20.2,3,2,2
2,28,201,130,32.2,3,2,3
1,34,184,91,26.9,3,2,3
2,21,157,58,23.5,1,2,2
1,23,201,131,32.4,3,2,2
2,63,180,49,15.1,2,2,1
2,56,172,78,26.4,2,2,3
1,58,182,98,29.6,3,2,3
2,35,184,59,17.4,1,1,1
1,59,181,85,25.9,2,3,3
2,41,181,89,27.2,2,3,2
1,31,178,95,30.0,3,3,2
1,21,187,96,27.5,2,3,2
1,42,200,96,24.0,1,2,1
2,55,209,73,16.7,2,1,2
2,55,156,77,31.6,2,3,3
2,45,162,57,21.7,1,3,2
2,67,172,92,31.1,3,3,2
2,54,200,102,25.5,2,2,2
2,56,175,59,19.3,2,2,2
2,23,161,62,23.9,1,1,1
1,53,178,58,18.3,2,2,2
2,62,184,91,26.9,2,2,3
1,30,148,58,26.5,2,2,2
1,18,149,70,31.5,2,2,2
2,69,157,47,19.1,2,2,1
1,52,196,104,27.1,2,3,3
1,25,191,95,26.0,2,3,2
1,31,163,49,18.4,2,2,1
1,26,189,63,17.6,2,1,2
2,66,200,83,20.8,2,2,1
2,72,179,60,18.7,2,2,3
2,34,211,91,20.4,2,2,1
1,54,207,104,24.3,2,1,1
2,71,201,73,18.1,2,2,1
2,34,162,83,31.6,3,3,2
2,19,172,91,30.8,2,3,2
2,20,202,84,20.6,3,3,1
2,64,184,82,24.2,3,2,1
1,28,156,42,17.3,2,1,1
1,39,166,65,23.6,1,1,2
1,23,160,74,28.9,2,2,3
2,29,192,84,22.8,2,3,1
1,34,178,78,24.6,1,1,2
1,44,207,115,26.8,2,2,3
2,71,171,57,19.5,1,3,3
2,18,148,67,30.6,2,2,2
1,55,208,129,29.8,3,3,3
2,37,174,66,21.8,1,3,1
2,31,178,49,15.5,1,1,1
1,29,207,120,28.0,2,3,2
2,27,191,69,18.9,1,2,2
1,56,154,67,28.3,3,3,2
1,34,158,45,18.0,2,2,1
1,63,177,61,19.5,3,3,1
1,23,161,51,19.7,2,2,3
2,62,149,67,30.2,2,3,3
1,24,166,69,25.0,3,3,2
2,40,158,65,26.0,2,2,3
1,50,185,69,20.2,2,2,3
2,41,177,63,20.1,2,2,3
2,46,198,63,16.1,2,2,2
2,50,155,48,20.0,2,1,3
2,30,194,69,18.3,2,2,2
1,27,156,63,25.9,2,3,3
1,67,183,88,26.3,3,2,3
2,52,184,60,17.7,1,1,2
2,71,179,98,30.6,2,2,3
1,31,178,67,21.1,3,1,1
1,65,190,81,22.4,3,2,2
1,33,208,114,26.3,3,2,3
1,37,171,49,16.8,1,2,2
2,35,173,60,20.0,3,2,2
1,75,175,70,22.9,2,1,2
1,41,184,58,17.1,2,2,1
1,74,172,79,26.7,2,3,2
2,61,183,103,30.8,3,2,2
2,50,156,69,28.4,3,3,2
2,27,207,66,15.4,2,1,1
1,24,192,92,25.0,3,2,2
1,63,166,42,15.2,1,1,1
2,64,151,46,20.2,3,3,1
2,69,210,91,20.6,1,2,2
1,37,166,53,19.2,2,1,2
1,34,190,112,31.0,3,2,2
1,22,168,54,19.1,3,3,3
1,71,147,67,31.0,3,2,2
2,64,202,97,23.8,3,3,3
1,47,176,80,25.8,2,2,3
2,71,187,112,32.0,3,2,2
1,46,147,65,30.1,3,2,3
1,27,208,72,16.6,1,2,1
1,53,147,64,29.6,3,2,3
2,49,197,108,27.8,3,2,3
2,59,211,110,24.7,3,1,1
2,66,187,103,29.5,2,3,3
2,68,197,108,27.8,3,2,2
2,18,161,71,27.4,3,3,2
1,28,174,98,32.4,3,2,3
2,47,157,61,24.7,2,3,1
2,26,167,68,24.4,2,2,2
2,66,180,71,21.9,3,1,2
2,33,206,109,25.7,2,3,3
2,37,164,80,29.7,2,2,2
1,28,187,90,25.7,2,2,3
1,29,146,49,23.0,2,3,1
1,25,200,66,16.5,1,1,2
1,42,189,111,31.1,2,3,2
2,45,196,61,15.9,2,1,2
2,62,211,81,18.2,2,2,2
2,64,210,123,27.9,3,2,3
1,73,189,85,23.8,3,1,2
1,66,180,65,20.1,3,2,3
2,64,211,82,18.4,1,2,2
2,53,203,132,32.0,3,2,3
2,33,182,66,19.9,2,3,3
2,60,170,58,20.1,1,1,1
1,42,188,108,30.6,2,2,2
2,62,210,89,20.2,1,3,2
2,42,204,98,23.5,3,1,2
1,59,147,65,30.1,3,3,2
2,61,206,64,15.1,1,2,1
2,52,183,106,31.7,3,2,3
1,61,193,111,29.8,3,2,3
1,60,181,91,27.8,2,2,2
1,62,151,72,31.6,2,2,3
1,61,145,57,27.1,2,3,3
2,59,187,93,26.6,2,3,3
2,50,177,93,29.7,2,2,3
2,61,198,125,31.9,3,2,3
2,31,149,45,20.3,2,3,3
2,29,203,76,18.4,2,1,2
2,40,208,90,20.8,3,1,1
2,25,207,107,25.0,2,3,2
2,40,177,80,25.5,2,3,2
1,66,169,63,22.1,3,3,3
1,73,174,65,21.5,3,1,1
1,38,201,130,32.2,3,3,2
1,53,207,106,24.7,2,1,2
1,47,207,125,29.2,2,3,3
1,32,194,102,27.1,2,2,2
1,73,200,105,26.2,2,2,2
2,19,152,71,30.7,3,2,2
1,46,205,94,22.4,2,3,3
2,74,193,85,22.8,3,2,1
2,62,173,76,25.4,2,3,2
2,55,178,93,29.4,2,2,2
2,37,199,110,27.8,2,3,2
1,73,153,44,18.8,2,3,2
1,54,208,103,23.8,2,3,2
1,32,174,70,23.1,2,3,1
1,68,181,79,24.1,2,2,1
1,65,170,66,22.8,1,2,1
1,31,181,91,27.8,3,3,3
2,47,211,101,22.7,3,3,3
1,25,191,80,21.9,2,1,1
2,24,166,53,19.2,1,1,3
2,54,179,94,29.3,2,3,3
2,60,193,92,24.7,3,1,3
2,31,195,110,28.9,3,3,3
1,52,148,62,28.3,3,3,3
1,74,200,127,31.8,2,2,3
1,63,205,113,26.9,2,3,3
1,54,168,80,28.3,2,2,2
1,19,163,44,16.6,2,2,1
2,48,176,83,26.8,2,2,3
2,22,207,121,28.2,2,2,3
2,52,197,94,24.2,2,2,3
2,37,211,119,26.7,3,2,2
1,36,192,92,25.0,2,3,3
2,63,204,123,29.6,2,3,2
2,54,211,117,26.3,2,2,3
1,69,200,82,20.5,1,3,1
2,62,204,83,19.9,2,1,3
1,27,179,94,29.3,2,3,3
2,42,192,91,24.7,3,2,1
2,41,149,56,25.2,3,2,3
1,41,159,79,31.2,2,3,3
1,68,184,88,26.0,3,2,3
1,59,175,61,19.9,2,1,2
1,26,186,73,21.1,1,2,1
2,34,194,115,30.6,3,2,2
1,68,184,109,32.2,3,3,3
2,34,171,45,15.4,1,1,2
2,51,190,84,23.3,1,2,3
2,63,159,45,17.8,2,2,1
2,67,182,57,17.2,2,2,1
2,38,201,116,28.7,3,3,2
1,51,192,101,27.4,2,2,3
1,25,165,65,23.9,1,1,1
2,23,168,55,19.5,3,3,2
1,57,148,51,23.3,2,3,2
1,24,166,70,25.4,3,2,3
2,61,191,89,24.4,1,3,3
1,39,152,45,19.5,3,2,3
2,27,198,91,23.2,2,3,2
2,53,207,126,29.4,2,2,2
1,51,174,98,32.4,3,3,2
1,33,152,68,29.4,2,3,2
1,23,205,121,28.8,3,2,3
1,43,163,51,19.2,1,3,3
2,73,165,80,29.4,3,2,2
2,28,195,62,16.3,2,2,1
2,32,146,59,27.7,2,3,3
1,56,160,78,30.5,3,2,2
1,29,208,73,16.9,2,1,1
2,40,201,100,24.8,3,2,2
2,58,187,78,22.3,1,3,2
2,18,195,82,21.6,3,1,3
2,19,205,114,27.1,3,3,3
1,47,187,53,15.2,1,2,2
1,31,200,114,28.5,3,3,3
2,53,205,70,16.7,1,1,1
2,44,207,78,18.2,1,2,1
1,35,199,86,21.7,2,2,1
2,22,149,45,20.3,1,2,1
2,40,159,78,30.9,3,3,2
1,19,175,87,28.4,3,2,2
2,71,199,122,30.8,2,3,2
1,29,154,44,18.6,2,2,2
1,35,148,45,20.5,2,2,1
1,53,169,79,27.7,2,2,3
2,43,162,46,17.5,2,1,1
2,68,196,75,19.5,3,1,3
1,37,158,58,23.2,1,3,1
1,68,195,62,16.3,2,2,1
2,58,201,80,19.8,3,3,2
2,40,162,79,30.1,3,2,3
1,22,193,103,27.7,3,2,3
2,72,170,49,17.0,1,1,1
2,39,172,45,15.2,2,2,2
1,53,175,65,21.2,3,2,1
1,47,211,69,15.5,1,2,2
2,45,165,45,16.5,1,1,2
1,45,203,89,21.6,2,3,2
2,52,179,79,24.7,2,2,1
1,55,195,75,19.7,3,2,1
1,70,159,77,30.5,3,3,3
2,50,195,82,21.6,3,1,2
1,74,188,56,15.8,2,1,1
2,18,205,74,17.6,1,1,1
2,62,158,73,29.2,3,3,3
2,59,185,59,17.2,2,1,2
2,28,189,86,24.1,2,1,3
1,27,165,74,27.2,2,3,2
2,59,169,91,31.9,2,3,3
1,60,211,79,17.7,2,2,1
1,41,197,108,27.8,2,2,3
1,34,165,42,15.4,1,1,1
2,28,201,79,19.6,3,3,1
1,32,167,77,27.6,2,2,3
2,37,207,124,28.9,3,3,3
1,51,188,108,30.6,3,3,2
2,26,163,64,24.1,3,1,1
2,59,150,68,30.2,2,3,3
2,74,201,73,18.1,1,1,1
1,22,149,71,32.0,2,2,2
2,23,163,50,18.8,1,2,1
2,52,156,74,30.4,2,3,2
2,56,202,76,18.6,2,3,1
1,25,185,76,22.2,1,3,3
1,56,175,97,31.7,2,2,3
1,41,192,56,15.2,2,1,2
2,74,152,47,20.3,2,1,1
1,24,183,104,31.1,2,2,3
1,35,190,62,17.2,1,1,1
2,18,188,109,30.8,3,2,3
1,39,206,130,30.6,2,2,2
2,23,151,52,22.8,2,2,3
2,18,182,78,23.5,3,2,2
1,19,156,52,21.4,2,1,3
1,70,177,87,27.8,2,2,3
1,29,186,90,26.0,2,3,3
1,50,200,67,16.8,1,2,2
1,54,195,83,21.8,2,1,1
2,23,197,95,24.5,2,1,2
2,53,197,64,16.5,1,1,2
1,60,199,75,18.9,1,3,2
1,70,158,43,17.2,1,2,2
1,20,182,53,16.0,1,2,1
2,64,163,41,15.4,2,1,1
2,30,178,67,21.1,3,2,2
1,54,147,70,32.4,2,2,3
2,23,178,55,17.4,1,1,1
1,51,181,96,29.3,2,2,2
1,27,160,51,19.9,2,3,3
2,67,202,128,31.4,3,3,2
1,68,181,51,15.6,1,1,1
1,54,180,88,27.2,3,2,3
2,71,189,64,17.9,2,2,1
1,23,209,96,22.0,1,2,1
2,50,164,82,30.5,2,3,2
2,24,148,69,31.5,3,3,3
1,56,195,80,21.0,2,2,2
2,58,162,76,29.0,2,2,3
1,50,160,47,18.4,1,2,2
2,75,204,80,19.2,3,2,1
2,48,151,49,21.5,2,2,1
1,36,211,82,18.4,2,1,1
2,41,156,52,21.4,3,3,1
2,27,184,99,29.2,2,3,2
2,45,210,123,27.9,3,2,2
2,21,189,92,25.8,2,2,3
2,72,151,42,18.4,2,2,2
2,63,208,130,30.0,2,3,2
2,34,202,95,23.3,2,1,2
2,45,205,96,22.8,2,3,2
2,66,206,106,25.0,3,3,2
2,21,162,43,16.4,1,1,2
1,48,161,53,20.4,1,3,1
1,41,208,106,24.5,2,3,2
2,73,188,85,24.0,3,1,2
2,26,189,57,16.0,2,2,1
2,55,147,43,19.9,1,3,1
1,54,148,52,23.7,2,1,1
2,31,193,70,18.8,1,2,2
2,21,181,106,32.4,2,2,2
2,73,170,62,21.5,2,3,2
2,54,165,41,15.1,2,1,1
2,37,170,54,18.7,2,2,2
1,51,165,52,19.1,1,3,2
1,67,175,48,15.7,1,1,2
1,73,191,118,32.3,3,2,3
1,41,150,50,22.2,2,2,3
1,73,158,56,22.4,1,3,1
1,72,188,76,21.5,2,2,2
1,25,151,47,20.6,2,1,2
2,59,165,48,17.6,2,1,2
2,30,181,99,30.2,3,3,3
1,54,168,72,25.5,3,3,2
2,69,162,69,26.3,3,3,2
2,21,198,60,15.3,2,2,2
1,26,183,96,28.7,2,2,3
1,25,207,76,17.7,2,1,1
2,30,202,101,24.8,1,1,1
2,33,163,47,17.7,1,2,2
2,69,176,50,16.1,2,2,2
2,46,178,88,27.8,3,3,2
2,35,187,83,23.7,2,1,3
2,28,146,52,24.4,1,3,3
2,35,188,86,24.3,2,3,2
2,50,206,97,22.9,3,2,2
1,40,166,48,17.4,1,2,1
1,35,197,104,26.8,3,2,3
1,75,169,87,30.5,3,3,3
1,52,165,46,16.9,2,2,2
2,60,205,129,30.7,2,3,2
1,25,198,82,20.9,2,3,3
2,70,188,56,15.8,1,2,2
2,54,185,77,22.5,3,3,2
1,56,180,89,27.5,2,2,3
2,64,162,74,28.2,3,3,2
1,64,156,76,31.2,3,3,3
1,69,160,75,29.3,2,2,3
1,64,193,99,26.6,2,2,2
1,19,211,129,29.0,2,2,2
2,42,174,49,16.2,2,2,2
2,24,187,99,28.3,2,2,3
1,55,169,66,23.1,3,3,3
1,23,159,55,21.8,2,3,2
1,62,163,69,26.0,2,2,3
2,61,185,97,28.3,2,3,3
2,41,207,118,27.5,2,3,2
2,37,181,74,22.6,3,3,1
2,65,198,105,26.8,2,3,2
2,49,157,48,19.5,3,3,3
2,24,203,73,17.7,2,2,1
1,20,150,71,31.6,3,3,2
2,61,161,68,26.2,2,2,3
1,62,209,74,16.9,2,1,2
1,41,199,110,27.8,3,3,3
2,26,183,100,29.9,3,2,3
1,36,164,64,23.8,2,2,3
2,45,203,89,21.6,1,3,3
1,64,208,129,29.8,2,2,3
2,70,178,71,22.4,2,2,1
1,35,211,83,18.6,1,2,1
2,50,172,86,29.1,3,3,3
1,49,182,85,25.7,3,3,3
2,36,160,62,24.2,1,2,3
1,37,176,59,19.0,2,2,3
2,37,168,62,22.0,2,3,3
1,36,202,62,15.2,2,2,1
2,47,173,60,20.0,3,1,3
1,45,188,71,20.1,2,2,1
2,30,200,63,15.8,1,2,1
1,60,202,108,26.5,2,2,2
1,23,173,92,30.7,2,2,2
1,22,188,92,26.0,3,2,3
1,37,171,57,19.5,3,2,1
2,65,174,59,19.5,3,3,2
1,35,163,42,15.8,1,2,1
2,36,162,65,24.8,2,3,1
2,23,202,64,15.7,1,2,1
1,36,174,70,23.1,3,3,3
1,34,193,115,30.9,3,2,3
2,69,208,82,19.0,1,2,3
2,54,152,54,23.4,1,1,2
2,32,158,41,16.4,1,1,2
2,44,181,57,17.4,2,2,2
2,38,189,75,21.0,3,2,3
1,65,145,65,30.9,2,3,3
1,39,184,77,22.7,3,2,2
2,45,166,73,26.5,3,2,2
2,44,199,109,27.5,3,3,3
1,26,206,123,29.0,2,3,2
1,37,182,102,30.8,3,3,3
2,52,209,132,30.2,2,2,2
1,47,147,53,24.5,1,3,3
2,43,190,69,19.1,3,2,3
1,22,196,75,19.5,1,2,1
2,26,184,65,19.2,1,1,1
2,22,182,71,21.4,3,3,1
2,74,172,68,23.0,3,1,3
2,48,159,77,30.5,3,3,3
1,24,176,83,26.8,3,2,2
2,44,206,115,27.1,2,3,2
1,58,162,59,22.5,1,2,2
2,58,162,72,27.4,3,3,2
2,34,185,58,16.9,2,2,2
2,71,191,95,26.0,3,3,2
1,47,164,52,19.3,3,2,1
1,54,158,46,18.4,1,1,1
1,61,163,41,15.4,1,1,2
2,53,165,49,18.0,1,2,1
1,49,202,70,17.2,1,2,2
1,45,159,46,18.2,1,2,2
2,50,189,104,29.1,3,3,2
2,39,210,75,17.0,2,2,1
2,43,193,87,23.4,1,1,3
2,21,204,71,17.1,1,2,2
2,21,179,52,16.2,2,1,1
2,33,208,66,15.3,2,2,2
2,48,186,107,30.9,2,2,3
2,28,207,123,28.7,2,2,2
2,19,145,64,30.4,2,2,3
1,53,152,67,29.0,2,2,2
1,66,151,45,19.7,1,3,3
2,30,200,124,31.0,2,2,3
2,51,171,67,22.9,3,2,3
2,36,159,71,28.1,3,2,2
2,22,164,51,19.0,1,3,2
2,28,199,94,23.7,2,3,3
2,39,198,61,15.6,1,1,1
2,67,168,56,19.8,3,3,1
1,22,191,106,29.1,3,3,2
2,68,199,95,24.0,1,2,3
1,34,211,86,19.3,2,3,2
2,67,201,128,31.7,2,2,3
2,69,210,110,24.9,2,1,1
2,44,179,66,20.6,2,2,1
1,33,184,92,27.2,2,3,2
2,62,193,74,19.9,2,3,3
2,28,207,130,30.3,3,2,2
2,74,171,80,27.4,2,3,2
1,56,206,130,30.6,2,2,3
2,57,153,61,26.1,2,3,2
2,28,173,62,20.7,1,1,2
2,22,179,67,20.9,3,3,1
1,34,173,78,26.1,2,2,3
2,37,179,67,20.9,3,2,1
1,58,205,131,31.2,2,3,2
2,66,208,83,19.2,2,2,3
1,55,201,104,25.7,3,2,2
1,34,149,42,18.9,2,3,2
2,46,165,63,23.1,1,3,2
2,56,198,98,25.0,2,2,3
2,62,202,68,16.7,2,2,1
1,47,197,76,19.6,2,3,1
1,33,192,115,31.2,2,3,3
2,61,194,82,21.8,2,2,2
2,22,206,125,29.5,2,2,2
1,43,190,93,25.8,2,3,3
1,63,207,83,19.4,2,2,1
2,36,191,89,24.4,3,2,2
1,55,206,103,24.3,3,1,2
1,48,202,127,31.1,2,3,2
2,68,204,86,20.7,3,1,1
1,46,200,112,28.0,2,2,2
1,67,167,53,19.0,2,2,2
2,74,190,78,21.6,2,1,3
1,18,202,90,22.1,2,3,2
1,57,187,75,21.4,3,1,3
1,75,196,68,17.7,1,2,1
2,18,187,104,29.7,2,2,3
2,56,173,47,15.7,2,2,2
1,68,148,60,27.4,3,2,2
1,69,162,53,20.2,1,3,1
2,74,154,42,17.7,1,1,1
2,61,154,52,21.9,3,1,1
2,48,157,50,20.3,3,1,1
1,45,187,53,15.2,1,1,2
2,59,203,77,18.7,3,3,1
2,27,178,81,25.6,2,2,3
2,44,193,101,27.1,3,2,3
1,74,179,69,21.5,1,3,1
1,37,168,83,29.4,3,3,3
2,38,204,71,17.1,1,1,2
1,44,196,64,16.7,1,1,1
1,43,191,113,31.0,3,2,3
1,73,175,71,23.2,2,1,1
2,54,198,69,17.6,2,2,2
1,55,160,66,25.8,3,3,2
2,27,201,62,15.3,2,1,1
1,32,206,70,16.5,2,1,1
2,57,201,129,31.9,3,2,2
1,24,205,80,19.0,1,3,2
1,29,179,61,19.0,1,3,3
1,21,157,58,23.5,2,3,3
1,54,197,99,25.5,3,2,2
2,66,195,64,16.8,1,2,1
2,21,174,83,27.4,2,3,3
1,33,161,49,18.9,3,2,3
1,74,209,99,22.7,3,2,3
2,69,191,102,28.0,2,3,2
1,27,151,42,18.4,2,2,1
2,74,170,50,17.3,2,2,1
1,62,161,50,19.3,1,1,2
2,55,176,83,26.8,3,2,2
1,75,209,101,23.1,2,3,3
2,26,204,71,17.1,2,1,1
2,22,175,75,24.5,1,2,1
1,31,195,83,21.8,3,3,1
1,55,170,58,20.1,3,3,1
1,70,177,61,19.5,2,1,1
1,67,194,94,25.0,3,2,2
2,63,161,61,23.5,2,3,1
2,31,168,84,29.8,2,3,3
1,60,184,63,18.6,3,1,1
1,39,178,79,24.9,2,1,2
1,54,185,88,25.7,2,2,3
1,26,168,79,28.0,3,3,3
1,50,180,55,17.0,1,1,2
1,69,199,120,30.3,3,3,3
1,21,162,64,24.4,1,3,1
2,20,182,71,21.4,2,2,3
1,48,185,100,29.2,2,2,2
2,34,211,82,18.4,1,2,1
1,37,186,80,23.1,2,3,1
2,37,149,55,24.8,1,3,3
1,33,162,79,30.1,2,2,2
2,70,147,58,26.8,3,2,3
1,28,173,92,30.7,3,2,2
2,49,186,62,17.9,1,2,2
1,35,176,71,22.9,2,2,1
1,41,189,91,25.5,3,2,3
2,23,183,60,17.9,1,1,1
1,52,162,74,28.2,3,2,3
1,70,194,106,28.2,3,3,3
1,35,164,58,21.6,1,3,1
2,33,167,78,28.0,3,2,3
2,64,171,57,19.5,2,1,1
1,48,203,113,27.4,3,2,3
2,29,172,87,29.4,2,3,2
2,20,165,48,17.6,1,2,2
2,72,201,61,15.1,2,1,1
2,29,196,97,25.2,2,2,2
2,33,180,98,30.2,3,2,2
1,41,197,107,27.6,3,2,2
1,28,194,99,26.3,2,3,2
2,29,195,90,23.7,3,2,3
1,38,161,78,30.1,3,3,3
2,51,193,115,30.9,2,3,2
1,74,207,91,21.2,2,3,1
2,42,159,78,30.9,2,2,2
1,44,180,100,30.9,3,2,3
2,63,183,77,23.0,3,2,1
2,75,171,65,22.2,3,3,1
2,65,164,48,17.8,2,2,2
1,30,196,65,16.9,1,1,2
1,31,155,56,23.3,2,3,2
1,42,189,81,22.7,3,3,1
1,24,176,50,16.1,1,2,2
2,69,202,66,16.2,1,1,2
2,33,146,65,30.5,3,2,3
1,21,171,55,18.8,1,2,1
1,23,209,113,25.9,3,2,3
1,68,175,87,28.4,2,2,3
1,60,167,79,28.3,3,3,2
1,63,174,93,30.7,3,3,3
2,49,173,59,19.7,1,2,1
2,24,165,79,29.0,3,2,3
1,44,203,124,30.1,3,2,2
2,60,162,85,32.4,3,3,2
2,19,209,67,15.3,2,2,1
2,20,166,89,32.3,2,2,2
2,74,206,120,28.3,3,3,2
2,61,194,117,31.1,2,3,3
2,34,162,56,21.3,3,1,3
1,42,185,86,25.1,3,2,2
1,34,188,82,23.2,3,3,3
2,52,164,55,20.4,3,3,2
1,36,172,64,21.6,1,1,2
2,57,150,71,31.6,3,2,2
1,25,211,111,24.9,2,3,1
2,53,166,83,30.1,2,3,2
2,61,168,50,17.7,2,1,1
1,19,181,104,31.7,2,2,3
1,57,199,66,16.7,1,1,2
2,23,167,49,17.6,1,2,2
1,46,194,114,30.3,2,2,3
2,39,196,80,20.8,2,1,1
2,34,210,70,15.9,1,1,2
1,23,159,74,29.3,3,2,2
1,46,186,87,25.1,2,3,3
1,57,165,52,19.1,2,3,1
1,55,158,76,30.4,3,2,3
2,54,206,115,27.1,3,2,2
1,47,145,55,26.2,2,3,3
2,32,201,79,19.6,3,1,3
1,27,156,59,24.2,2,3,2
2,35,154,72,30.4,3,2,2
2,65,157,65,26.4,2,3,2
2,24,211,122,27.4,2,2,2
2,31,150,58,25.8,3,2,2
2,21,206,64,15.1,2,2,1
1,67,161,58,22.4,3,3,3
2,31,179,62,19.4,3,2,3
2,75,205,93,22.1,3,1,1
1,52,176,73,23.6,1,1,2
1,29,192,58,15.7,1,1,2
1,51,185,91,26.6,3,2,2
2,29,156,64,26.3,2,3,2
2,38,154,56,23.6,2,3,2
1,55,184,67,19.8,3,3,1
2,64,145,46,21.9,1,1,3
2,64,173,74,24.7,3,2,1
2,35,204,125,30.0,2,3,3
2,28,200,66,16.5,1,1,2
2,75,201,127,31.4,3,2,3
1,71,206,118,27.8,2,3,2
2,40,159,72,28.5,3,3,2
1,25,167,42,15.1,1,1,2
2,69,191,103,28.2,3,3,2
1,56,171,45,15.4,1,1,2
2,60,190,76,21.1,1,3,2
1,22,195,112,29.5,3,2,3
2,23,152,74,32.0,2,3,3
1,21,183,58,17.3,2,2,1
2,50,184,102,30.1,2,2,2
2,49,191,57,15.6,1,1,1
1,56,208,78,18.0,1,1,1
2,62,194,105,27.9,3,2,3
2,39,167,77,27.6,3,2,3
1,47,194,114,30.3,3,3,2
2,20,205,64,15.2,1,1,2
1,68,197,62,16.0,1,1,2
1,25,147,52,24.1,2,2,3
2,28,146,55,25.8,3,2,3
1,25,146,68,31.9,2,2,3
2,75,162,70,26.7,3,2,2
2,29,196,92,23.9,3,3,2
2,27,209,100,22.9,1,2,1
2,70,181,80,24.4,3,2,3
2,27,175,86,28.1,2,3,3
2,60,209,123,28.2,3,3,2
2,21,211,93,20.9,3,3,3
1,46,166,78,28.3,2,2,2
1,30,197,93,24.0,2,2,2
1,43,180,105,32.4,2,2,2
2,75,180,51,15.7,2,2,1
1,49,166,48,17.4,1,1,2
1,31,173,85,28.4,2,2,3
1,67,202,123,30.1,2,3,2
1,35,167,46,16.5,2,1,1
1,28,211,89,20.0,1,3,1
1,46,198,79,20.2,3,3,2
1,18,193,113,30.3,2,2,2
1,36,202,88,21.6,1,2,2
2,50,199,71,17.9,1,2,2
1,39,192,108,29.3,2,3,2
1,65,207,117,27.3,2,2,2
1,38,153,42,17.9,2,1,1
1,39,175,87,28.4,2,3,3
1,54,199,63,15.9,1,2,1
1,31,173,51,17.0,1,1,1
2,51,185,82,24.0,3,1,2
2,57,186,80,23.1,2,1,1
