gender,age,height,weight,bmi,tummy,hip,breast
1,43,150,50,22.2,3,2,1
2,22,203,99,24.0,3,2,1
1,70,192,94,25.5,2,2,2
2,52,187,102,29.2,2,3,2
1,65,146,68,31.9,2,2,2
1,21,149,68,30.6,3,3,3
1,33,201,92,22.8,2,1,1
2,27,153,50,21.4,2,3,1
1,68,172,45,15.2,2,1,2
1,19,157,51,20.7,2,3,3
2,74,187,101,28.9,2,2,3
1,26,167,86,30.8,2,2,3
1,34,205,85,20.2,1,1,3
1,69,208,117,27.0,3,2,2
2,35,182,54,16.3,1,2,2
1,32,193,110,29.5,2,3,3
2,24,205,105,25.0,3,3,3
1,60,168,83,29.4,2,2,3
2,58,160,73,28.5,2,2,2
2,24,152,66,28.6,2,2,3
1,20,198,94,24.0,2,1,1
2,24,152,45,19.5,2,3,3
2,36,186,112,32.4,2,2,2
2,38,155,55,22.9,1,3,2
2,59,200,109,27.2,3,3,2
1,42,170,75,26.0,3,2,2
2,59,205,102,24.3,3,2,3
1,52,205,91,21.7,2,1,2
1,18,175,76,24.8,1,3,3
2,64,179,57,17.8,2,1,2
2,36,179,51,15.9,1,2,2
2,69,154,67,28.3,2,2,2
1,20,207,93,21.7,3,3,1
1,73,155,70,29.1,3,2,3
1,47,209,97,22.2,2,1,1
1,70,204,102,24.5,1,1,2
1,59,186,61,17.6,1,1,1
2,22,176,47,15.2,1,1,1
1,75,166,84,30.5,2,2,3
1,20,186,97,28.0,2,3,2
1,60,186,71,20.5,1,1,3
2,65,188,103,29.1,2,2,3
1,47,195,95,25.0,2,2,3
2,62,148,53,24.2,3,3,1
2,37,187,88,25.2,2,3,2
2,48,171,57,19.5,1,1,2
2,66,181,54,16.5,1,2,1
2,54,154,69,29.1,2,3,3
2,73,148,51,23.3,1,1,1
2,44,210,124,28.1,2,2,3
1,46,208,83,19.2,2,2,3
2,21,198,126,32.1,3,2,2
1,61,162,80,30.5,2,2,2
2,75,200,123,30.8,3,3,3
1,40,176,66,21.3,3,1,2
2,44,161,62,23.9,1,1,2
2,55,176,69,22.3,1,3,1
1,59,185,62,18.1,2,1,2
2,33,178,63,19.9,3,1,2
1,68,162,81,30.9,2,3,2
1,36,203,118,28.6,2,3,3
2,39,163,53,19.9,3,1,3
1,25,187,57,16.3,1,1,1
1,38,192,61,16.5,2,2,1
2,75,197,98,25.3,2,2,2
2,55,183,71,21.2,1,3,3
1,37,170,88,30.4,3,3,3
1,19,166,65,23.6,1,2,3
2,64,184,78,23.0,3,3,3
1,48,199,110,27.8,3,2,3
2,66,161,73,28.2,2,2,2
2,54,186,91,26.3,2,2,2
2,65,188,99,28.0,3,2,2
1,27,188,67,19.0,1,2,1
2,51,168,69,24.4,2,2,1
2,74,160,45,17.6,1,2,1
2,56,171,93,31.8,2,3,2
1,60,191,90,24.7,2,2,2
2,53,165,58,21.3,2,2,3
2,47,194,118,31.4,2,3,2
1,43,193,76,20.4,1,1,3
1,56,172,45,15.2,1,2,2
1,73,194,81,21.5,3,3,1
1,52,193,57,15.3,1,1,1
2,49,203,86,20.9,1,2,3
2,67,148,65,29.7,3,2,3
1,55,159,71,28.1,2,3,2
2,49,179,49,15.3,1,1,2
1,54,204,79,19.0,3,3,1
1,29,188,112,31.7,2,2,2
2,23,200,70,17.5,1,2,2
2,61,193,75,20.1,2,3,2
2,22,155,64,26.6,3,3,3
2,24,192,56,15.2,2,2,1
2,41,153,55,23.5,2,3,1
2,69,177,70,22.3,3,3,1
1,49,209,74,16.9,1,1,1
1,48,205,114,27.1,2,3,3
1,75,192,98,26.6,3,3,2
1,32,179,63,19.7,1,3,1
1,28,175,63,20.6,2,1,1
1,57,191,69,18.9,3,3,2
1,65,166,61,22.1,2,2,3
1,24,145,47,22.4,2,1,3
1,45,201,82,20.3,1,3,2
2,23,182,80,24.2,3,2,1
2,52,159,57,22.5,3,1,1
1,69,170,87,30.1,2,3,3
2,23,200,100,25.0,3,2,3
2,25,172,74,25.0,3,2,2
2,65,175,97,31.7,2,3,3
2,62,159,82,32.4,2,3,2
2,65,165,68,25.0,3,3,2
2,71,167,61,21.9,3,2,2
2,54,196,123,32.0,3,2,3
1,55,194,94,25.0,3,2,3
2,29,197,107,27.6,2,3,3
1,45,175,83,27.1,2,3,2
1,42,187,109,31.2,2,2,3
2,71,158,66,26.4,2,2,2
1,59,199,125,31.6,3,2,3
2,41,202,68,16.7,2,1,2
2,25,209,123,28.2,2,3,3
2,43,200,78,19.5,2,3,2
1,67,180,59,18.2,2,1,2
2,64,182,64,19.3,1,2,1
2,52,194,95,25.2,2,3,2
1,40,160,46,18.0,2,2,1
2,66,178,80,25.2,3,2,3
1,51,147,41,19.0,1,2,3
2,47,172,79,26.7,2,3,2
1,70,191,89,24.4,2,3,1
2,27,160,79,30.9,2,2,2
1,45,172,47,15.9,1,1,2
1,74,210,103,23.4,2,2,1
1,21,173,91,30.4,2,3,3
1,73,187,111,31.7,2,2,3
2,53,183,67,20.0,2,2,3
2,71,173,60,20.0,1,2,1
2,52,153,62,26.5,2,2,3
1,22,158,41,16.4,1,2,2
2,25,186,57,16.5,2,2,1
1,27,183,108,32.2,2,3,2
2,24,165,84,30.9,2,2,3
1,66,190,107,29.6,2,3,2
1,71,183,54,16.1,1,2,2
1,63,151,70,30.7,2,3,2
1,70,160,45,17.6,1,1,1
1,40,205,98,23.3,3,3,2
1,47,149,46,20.7,3,3,3
1,29,165,85,31.2,3,3,3
2,21,191,108,29.6,2,3,2
1,62,177,89,28.4,3,2,3
2,52,202,112,27.4,2,2,2
2,54,173,67,22.4,3,1,1
1,74,186,57,16.5,1,1,2
2,35,208,85,19.6,3,1,3
2,61,154,64,27.0,2,3,3
1,36,204,83,19.9,3,1,3
1,25,197,91,23.4,1,2,3
2,55,172,72,24.3,2,3,3
1,53,192,66,17.9,2,1,1
2,48,172,84,28.4,3,3,2
2,60,167,88,31.6,2,3,3
1,43,178,99,31.2,3,3,2
1,60,164,81,30.1,2,2,3
2,29,210,92,20.9,2,3,2
2,38,197,83,21.4,3,3,1
1,44,181,56,17.1,2,1,1
2,73,172,76,25.7,2,2,3
2,30,196,108,28.1,2,3,2
1,20,157,77,31.2,2,3,2
2,33,200,118,29.5,2,3,2
2,35,211,107,24.0,2,3,3
1,38,209,88,20.1,1,1,2
2,18,158,80,32.0,3,2,2
1,33,202,115,28.2,2,2,2
1,18,174,57,18.8,1,3,3
2,41,190,66,18.3,1,2,2
1,71,196,123,32.0,2,2,2
1,33,171,71,24.3,3,1,1
2,39,156,42,17.3,2,1,1
2,57,202,110,27.0,2,2,2
2,69,181,98,29.9,2,2,3
1,66,207,126,29.4,2,2,3
1,55,157,60,24.3,2,2,1
2,59,199,67,16.9,2,2,1
2,19,208,125,28.9,3,3,3
1,74,147,59,27.3,2,2,2
2,32,204,78,18.7,1,1,1
2,54,202,110,27.0,3,2,2
2,71,158,78,31.2,3,2,3
2,47,182,105,31.7,3,2,2
1,73,200,65,16.2,1,1,2
1,20,191,78,21.4,3,2,3
2,57,185,110,32.1,3,3,2
2,47,199,116,29.3,3,2,3
2,48,197,123,31.7,2,2,2
1,18,177,85,27.1,3,2,3
2,59,183,59,17.6,1,2,2
1,73,193,94,25.2,2,3,3
1,75,201,113,28.0,2,2,2
2,56,160,67,26.2,2,3,2
2,47,210,118,26.8,3,3,3
2,36,146,44,20.6,3,1,1
2,69,182,65,19.6,3,2,2
1,25,211,78,17.5,1,1,1
1,73,192,73,19.8,2,1,3
2,54,182,79,23.8,2,1,3
1,34,189,65,18.2,2,2,2
1,54,157,56,22.7,3,2,2
2,61,183,89,26.6,2,2,2
2,46,211,121,27.2,3,3,3
2,41,189,69,19.3,2,3,1
2,33,181,57,17.4,2,1,1
2,18,177,83,26.5,3,2,2
1,58,186,63,18.2,2,1,1
2,31,188,86,24.3,1,2,2
1,19,209,95,21.7,3,2,3
2,50,200,118,29.5,2,3,3
1,70,160,63,24.6,2,1,3
2,59,170,81,28.0,3,2,2
1,59,205,64,15.2,1,2,2
2,37,199,112,28.3,3,3,3
2,52,203,100,24.3,1,2,1
1,58,207,116,27.1,3,2,2
2,53,179,83,25.9,2,3,3
2,61,166,60,21.8,1,3,2
1,64,202,64,15.7,2,2,1
1,55,148,68,31.0,2,3,2
2,20,154,71,29.9,3,3,2
2,21,173,59,19.7,2,2,2
1,48,149,61,27.5,2,3,2
1,38,186,62,17.9,2,2,1
2,53,211,118,26.5,3,2,2
2,61,154,72,30.4,2,3,2
2,46,162,78,29.7,3,3,2
1,40,202,108,26.5,3,2,2
1,56,183,82,24.5,2,1,3
1,46,192,66,17.9,1,1,1
2,30,201,75,18.6,1,1,1
2,56,196,87,22.6,2,1,3
1,46,153,50,21.4,2,3,1
1,25,207,128,29.9,3,3,2
1,19,167,54,19.4,2,2,2
1,51,146,55,25.8,3,3,3
1,33,178,58,18.3,1,1,1
2,65,203,125,30.3,2,2,3
1,34,199,120,30.3,3,3,2
1,74,155,65,27.1,3,2,2
2,34,172,56,18.9,3,3,3
1,28,145,44,20.9,3,2,3
1,34,152,63,27.3,2,3,2
1,55,201,94,23.3,2,2,3
1,33,198,105,26.8,3,3,3
1,40,146,69,32.4,3,2,3
1,73,159,47,18.6,1,2,1
2,20,211,105,23.6,1,2,2
1,24,180,91,28.1,2,2,3
1,30,203,104,25.2,3,3,3
1,21,157,49,19.9,3,2,2
2,47,207,116,27.1,2,2,3
2,54,154,55,23.2,1,2,3
1,73,185,52,15.2,1,2,2
2,74,203,83,20.1,3,3,2
1,66,198,65,16.6,1,2,1
1,53,178,66,20.8,3,2,3
2,26,183,104,31.1,2,3,2
2,47,183,108,32.2,2,3,2
1,31,167,55,19.7,2,3,2
1,69,180,105,32.4,2,3,2
2,49,210,77,17.5,1,2,2
2,69,186,84,24.3,2,3,2
2,26,190,75,20.8,3,3,1
2,30,193,61,16.4,2,1,1
2,38,204,91,21.9,1,3,2
2,19,204,122,29.3,2,2,2
2,33,168,52,18.4,2,1,2
1,40,173,86,28.7,2,3,2
1,26,188,67,19.0,2,2,2
2,45,155,62,25.8,2,3,3
2,40,204,121,29.1,2,3,3
2,60,187,73,20.9,3,2,2
2,37,202,109,26.7,3,2,2
1,29,163,50,18.8,1,3,1
1,66,178,64,20.2,3,1,2
2,42,184,52,15.4,1,1,2
1,33,155,41,17.1,1,2,1
1,49,177,100,31.9,3,2,3
1,63,197,62,16.0,1,2,2
1,59,169,68,23.8,3,1,1
2,46,204,87,20.9,2,2,2
2,33,154,63,26.6,3,3,2
1,32,171,68,23.3,2,3,1
2,68,174,66,21.8,3,1,3
2,55,188,75,21.2,1,1,1
2,32,189,89,24.9,2,3,2
2,64,159,64,25.3,2,2,3
1,47,198,78,19.9,3,2,2
2,57,197,73,18.8,2,1,3
2,50,207,117,27.3,2,3,2
2,26,200,113,28.2,3,2,3
1,20,196,98,25.5,3,2,3
1,22,149,43,19.4,1,1,3
2,36,177,78,24.9,3,3,2
2,49,211,94,21.1,3,2,1
2,59,164,87,32.3,3,2,2
2,21,199,114,28.8,3,3,3
1,50,193,91,24.4,3,3,1
2,63,197,115,29.6,3,3,3
1,39,197,89,22.9,2,1,2
2,66,177,73,23.3,2,2,2
2,29,200,66,16.5,2,1,2
2,37,164,41,15.2,2,2,2
1,53,176,75,24.2,1,1,1
1,59,175,86,28.1,3,2,2
1,19,194,96,25.5,2,2,3
2,40,196,61,15.9,2,2,2
1,28,162,67,25.5,2,3,3
1,73,151,72,31.6,3,3,2
1,58,158,48,19.2,3,1,1
1,50,196,105,27.3,2,2,2
2,53,167,80,28.7,2,3,3
1,20,178,96,30.3,3,2,2
1,25,145,49,23.3,1,1,1
2,67,149,50,22.5,2,1,3
2,37,164,60,22.3,3,3,2
1,29,209,98,22.4,3,1,2
2,32,172,49,16.6,2,2,2
1,61,200,124,31.0,3,2,3
1,62,158,43,17.2,2,1,1
1,49,190,64,17.7,2,1,1
2,43,202,79,19.4,1,2,3
2,28,165,43,15.8,1,1,1
2,63,173,69,23.1,1,3,2
1,36,158,59,23.6,2,3,1
2,59,189,64,17.9,2,2,1
1,51,189,113,31.6,3,3,3
2,38,164,46,17.1,2,2,2
1,44,183,67,20.0,2,3,1
1,52,165,59,21.7,2,1,3
1,57,171,81,27.7,2,2,2
2,41,204,120,28.8,3,2,2
1,44,198,71,18.1,1,2,1
1,66,192,95,25.8,2,3,3
1,49,174,95,31.4,2,3,2
1,28,170,77,26.6,3,2,3
1,64,205,79,18.8,3,1,1
1,38,179,61,19.0,2,2,1
1,52,186,92,26.6,2,2,3
1,44,187,55,15.7,2,2,1
1,66,164,70,26.0,3,3,2
2,62,175,49,16.0,1,2,2
1,27,165,60,22.0,3,1,3
2,43,204,126,30.3,2,3,3
2,44,169,82,28.7,3,2,3
1,62,196,68,17.7,2,2,2
2,46,209,77,17.6,1,2,1
1,55,192,98,26.6,3,2,3
1,56,209,101,23.1,1,3,2
2,54,148,60,27.4,2,3,2
2,28,179,77,24.0,3,2,1
2,27,205,81,19.3,3,3,3
1,28,185,55,16.1,2,2,2
1,46,207,85,19.8,3,1,3
1,68,156,58,23.8,1,1,1
1,38,200,105,26.2,2,2,2
2,68,157,71,28.8,2,2,3
2,27,177,64,20.4,2,1,1
2,67,176,60,19.4,1,2,3
2,32,175,67,21.9,1,1,2
1,25,150,69,30.7,2,3,3
2,57,174,76,25.1,2,3,2
1,41,208,87,20.1,2,2,1
1,22,193,86,23.1,3,2,2
2,75,184,101,29.8,2,3,2
1,61,151,64,28.1,3,3,2
1,72,161,77,29.7,2,2,2
1,20,200,129,32.2,3,2,2
1,34,191,68,18.6,2,2,2
1,29,183,98,29.3,3,2,3
1,33,182,83,25.1,3,3,3
2,73,185,109,31.8,3,2,3
1,57,208,97,22.4,2,1,1
2,46,202,113,27.7,3,2,3
1,63,186,112,32.4,3,3,2
2,70,150,45,20.0,1,3,2
1,30,178,83,26.2,2,3,2
1,52,199,69,17.4,2,1,2
2,34,194,83,22.1,3,2,1
2,53,206,68,16.0,1,1,1
1,53,162,79,30.1,2,2,3
1,22,157,59,23.9,1,2,3
2,68,199,100,25.3,3,2,3
1,47,177,69,22.0,2,3,2
1,45,154,42,17.7,2,1,2
1,49,150,63,28.0,2,2,2
1,72,161,64,24.7,1,2,1
2,29,197,88,22.7,2,3,2
1,18,177,85,27.1,2,3,2
2,43,185,96,28.0,2,3,3
2,36,202,63,15.4,1,1,1
1,33,161,41,15.8,2,1,1
1,19,207,72,16.8,2,1,1
2,22,193,73,19.6,3,1,3
1,65,188,70,19.8,2,1,1
2,53,209,128,29.3,3,2,2
2,54,177,87,27.8,2,2,3
1,53,161,47,18.1,1,2,2
2,30,159,73,28.9,2,3,3
2,39,158,54,21.6,3,2,3
2,53,149,46,20.7,1,1,2
2,71,155,74,30.8,3,3,3
2,53,203,97,23.5,3,1,2
2,54,172,50,16.9,1,2,1
2,59,199,123,31.1,3,2,3
2,49,156,74,30.4,2,2,2
1,64,193,66,17.7,2,1,1
1,59,152,73,31.6,3,3,2
1,22,195,61,16.0,2,1,1
2,48,173,92,30.7,2,2,3
1,45,207,127,29.6,3,2,3
1,39,152,57,24.7,3,1,3
1,24,184,84,24.8,1,2,1
2,54,189,59,16.5,1,2,1
1,43,174,91,30.1,3,3,3
1,63,204,129,31.0,3,3,2
1,18,204,123,29.6,2,3,3
1,54,159,51,20.2,1,1,2
1,71,206,99,23.3,3,2,1
2,60,176,98,31.6,2,2,3
2,22,184,56,16.5,1,2,2
2,57,154,55,23.2,2,3,2
1,25,198,90,23.0,3,2,1
1,48,198,74,18.9,2,2,1
1,30,184,51,15.1,2,1,1
2,25,208,69,15.9,1,1,2
1,71,206,111,26.2,2,3,3
1,73,154,50,21.1,1,1,3
1,65,172,92,31.1,3,3,2
1,57,208,77,17.8,2,2,1
1,70,146,63,29.6,3,3,2
2,54,209,122,27.9,3,2,3
2,75,206,122,28.7,3,2,3
2,39,183,68,20.3,2,2,3
1,18,160,52,20.3,1,3,1
1,72,151,63,27.6,2,2,2
1,42,178,75,23.7,1,3,2
1,68,193,91,24.4,2,1,2
2,40,168,69,24.4,2,1,1
1,29,149,62,27.9,2,3,3
2,43,158,72,28.8,3,3,3
2,69,180,79,24.4,2,2,1
1,72,191,100,27.4,2,2,2
2,27,181,102,31.1,3,3,3
2,32,150,67,29.8,2,3,2
1,66,152,60,26.0,2,3,2
1,74,195,120,31.6,3,3,2
1,47,173,46,15.4,2,2,1
2,37,189,86,24.1,3,2,2
2,51,164,43,16.0,2,2,2
1,71,188,70,19.8,3,2,1
1,58,206,113,26.6,2,3,2
2,71,186,77,22.3,1,3,1
2,21,184,62,18.3,1,2,2
2,51,168,88,31.2,2,2,2
2,22,206,113,26.6,2,3,3
2,29,192,106,28.8,3,3,3
1,60,186,83,24.0,2,3,1
1,49,202,119,29.2,3,2,3
2,29,204,102,24.5,1,1,3
2,63,174,58,19.2,1,1,2
1,59,181,56,17.1,1,1,2
2,74,149,55,24.8,1,3,3
1,43,196,107,27.9,3,2,3
2,57,146,48,22.5,1,2,3
2,51,209,110,25.2,2,3,3
1,22,159,67,26.5,2,2,2
2,68,202,129,31.6,2,3,3
2,51,158,46,18.4,2,2,1
2,74,149,69,31.1,3,3,2
2,32,164,41,15.2,1,2,2
2,66,196,110,28.6,3,3,3
1,38,148,45,20.5,1,1,3
1,27,162,41,15.6,1,1,1
2,49,202,78,19.1,3,2,3
2,51,150,55,24.4,3,2,3
1,36,184,102,30.1,2,3,3
1,49,180,94,29.0,3,2,2
1,51,191,87,23.8,2,1,1
2,39,206,113,26.6,3,2,2
1,74,209,76,17.4,1,1,1
1,44,199,95,24.0,3,1,2
1,39,170,65,22.5,2,3,3
2,26,199,105,26.5,2,2,3
1,37,175,61,19.9,1,2,2
2,34,181,67,20.5,1,2,2
2,33,183,52,15.5,1,2,2
1,60,174,65,21.5,2,2,3
2,35,156,48,19.7,3,2,1
2,30,154,45,19.0,1,3,1
2,34,202,116,28.4,3,2,3
1,41,190,58,16.1,1,1,2
1,33,203,103,25.0,2,2,2
2,57,208,72,16.6,2,1,2
1,19,154,56,23.6,2,3,1
1,47,193,60,16.1,2,2,2
2,31,150,51,22.7,1,3,3
2,32,195,75,19.7,3,3,2
2,27,202,132,32.3,2,3,3
2,53,201,94,23.3,1,1,2
2,37,164,77,28.6,2,2,2
1,41,199,100,25.3,3,2,2
1,63,200,127,31.8,3,3,3
1,42,186,80,23.1,1,1,2
2,43,188,79,22.4,2,1,2
1,34,189,63,17.6,1,2,1
1,62,157,74,30.0,2,2,2
2,58,209,77,17.6,2,1,2
2,41,170,59,20.4,3,2,2
1,47,148,53,24.2,3,1,3
2,23,166,88,31.9,2,3,3
2,57,179,80,25.0,3,3,3
2,25,202,100,24.5,1,1,1
1,51,211,84,18.9,3,3,1
1,54,170,48,16.6,2,2,1
1,75,182,67,20.2,2,1,1
2,63,193,82,22.0,1,1,2
1,25,175,65,21.2,2,2,3
1,61,183,75,22.4,2,1,3
2,30,168,65,23.0,2,3,3
1,44,175,48,15.7,2,1,1
1,53,195,96,25.2,2,2,3
2,67,154,68,28.7,3,3,3
1,19,168,73,25.9,3,3,2
1,53,209,104,23.8,3,1,3
2,57,186,98,28.3,2,2,3
2,31,173,96,32.1,2,3,2
2,21,182,87,26.3,2,3,2
1,22,158,50,20.0,1,1,2
2,50,197,59,15.2,2,2,2
1,29,152,65,28.1,3,2,2
2,68,151,50,21.9,3,2,3
2,33,164,58,21.6,2,3,2
2,38,188,84,23.8,1,2,3
1,59,194,81,21.5,2,1,3
1,36,156,51,21.0,2,3,1
2,57,199,68,17.2,1,2,1
2,61,197,73,18.8,1,1,1
2,70,206,118,27.8,3,2,3
1,62,187,86,24.6,3,3,2
1,37,165,55,20.2,1,2,1
2,64,175,95,31.0,3,3,3
2,31,192,92,25.0,2,3,3
2,39,207,71,16.6,2,2,1
2,28,163,72,27.1,3,2,3
1,60,189,114,31.9,3,2,2
2,33,203,81,19.7,1,1,2
2,74,183,53,15.8,1,2,1
1,36,211,110,24.7,3,2,2
1,26,165,85,31.2,2,3,2
2,68,206,124,29.2,3,3,2
2,61,155,47,19.6,1,1,2
1,70,202,86,21.1,3,1,2
2,47,145,53,25.2,3,3,3
2,37,205,94,22.4,2,1,3
1,30,202,107,26.2,2,2,3
1,62,184,82,24.2,2,2,3
2,64,153,71,30.3,2,2,2
1,39,180,101,31.2,3,3,2
1,65,167,54,19.4,1,2,3
1,27,170,51,17.6,1,1,1
2,38,207,80,18.7,1,2,1
2,63,205,88,20.9,1,3,3
2,73,204,110,26.4,2,3,2
1,59,145,60,28.5,2,2,2
2,46,163,64,24.1,3,2,3
1,28,188,84,23.8,2,2,3
1,21,167,44,15.8,1,1,2
2,50,176,75,24.2,1,2,2
1,30,191,74,20.3,3,1,3
2,34,200,76,19.0,1,1,1
1,34,155,45,18.7,1,3,2
1,50,156,68,27.9,2,3,2
1,41,146,46,21.6,2,3,2
2,47,188,74,20.9,2,2,3
2,32,183,91,27.2,2,3,2
2,41,158,81,32.4,3,2,2
1,40,164,58,21.6,2,3,3
1,68,210,124,28.1,3,3,2
2,62,195,123,32.3,3,2,3
1,33,209,97,22.2,3,1,3
2,19,187,53,15.2,2,1,2
2,33,203,63,15.3,1,1,2
2,60,180,57,17.6,2,2,1
2,19,200,85,21.2,2,3,2
2,45,162,58,22.1,3,1,3
2,55,185,91,26.6,2,3,3
1,34,209,132,30.2,2,2,3
2,62,185,52,15.2,1,1,1
2,61,170,54,18.7,3,3,1
2,32,201,105,26.0,3,2,3
2,48,160,55,21.5,3,3,1
2,36,172,49,16.6,2,1,1
1,71,168,63,22.3,3,2,3
2,46,187,80,22.9,1,1,1
2,43,186,55,15.9,2,1,2
1,74,174,83,27.4,2,3,3
1,27,189,112,31.4,3,2,3
2,65,197,63,16.2,2,1,2
1,56,182,75,22.6,1,1,1
2,63,198,63,16.1,1,1,2
1,37,159,48,19.0,2,3,2
1,25,171,69,23.6,1,2,3
2,51,165,75,27.5,3,3,2
2,67,206,73,17.2,2,2,2
2,63,160,50,19.5,1,3,3
2,36,162,45,17.1,2,2,2
2,62,184,105,31.0,3,3,3
2,50,154,75,31.6,2,2,2
2,18,165,51,18.7,2,1,2
1,36,176,94,30.3,3,3,3
2,51,145,45,21.4,1,3,3
1,39,195,113,29.7,2,3,2
2,48,180,52,16.0,1,1,1
2,27,208,76,17.6,2,1,2
2,48,197,63,16.2,2,2,2
1,21,210,119,27.0,2,3,3
1,24,205,132,31.4,2,3,2
1,24,207,131,30.6,2,3,3
2,62,175,66,21.6,1,3,1
2,22,203,98,23.8,1,2,3
2,25,164,65,24.2,3,2,2
2,63,188,68,19.2,3,1,3
2,36,185,87,25.4,3,3,3
2,35,187,71,20.3,1,1,3
2,51,160,75,29.3,3,3,2
1,26,165,74,27.2,2,2,2
2,64,157,49,19.9,1,1,1
2,68,178,91,28.7,2,2,2
2,74,179,49,15.3,1,2,1
2,41,196,123,32.0,2,3,2
1,45,186,62,17.9,2,2,2
2,44,197,104,26.8,2,2,2
2,35,191,55,15.1,2,1,2
1,46,164,45,16.7,2,1,2
2,36,181,89,27.2,2,2,2
1,25,201,119,29.5,3,2,2
2,53,209,131,30.0,2,2,3
2,65,192,108,29.3,3,2,2
1,62,207,84,19.6,1,1,1
2,41,189,69,19.3,1,3,2
2,74,204,120,28.8,3,2,2
1,41,190,65,18.0,2,1,1
2,70,188,71,20.1,3,1,1
2,46,170,62,21.5,2,3,2
2,19,153,69,29.5,2,3,2
1,34,188,76,21.5,1,2,3
2,69,168,46,16.3,1,2,2
2,52,188,97,27.4,2,3,3
1,71,188,96,27.2,2,3,3
1,66,160,79,30.9,2,3,3
1,50,148,57,26.0,2,3,2
1,68,199,93,23.5,2,3,2
2,45,183,72,21.5,3,2,2
1,43,208,85,19.6,2,3,1
1,51,211,106,23.8,3,1,2
1,36,177,100,31.9,3,3,3
2,61,204,127,30.5,3,2,2
2,57,210,71,16.1,1,1,2
1,41,182,101,30.5,2,2,2
2,71,159,67,26.5,2,2,2
2,23,153,59,25.2,3,2,3
2,64,209,71,16.3,2,1,2
2,72,211,127,28.5,3,2,3
1,65,174,85,28.1,2,2,2
2,47,151,72,31.6,3,3,3
2,44,206,78,18.4,1,1,1
2,29,183,60,17.9,1,1,1
1,44,198,104,26.5,3,2,3
1,24,175,75,24.5,2,2,3
1,21,162,78,29.7,2,2,2
1,64,177,69,22.0,2,1,3
2,70,189,97,27.2,3,2,2
1,29,207,84,19.6,1,3,1
1,69,156,46,18.9,1,2,1
1,47,191,59,16.2,1,1,1
2,32,196,108,28.1,3,2,3
2,31,198,70,17.9,2,1,2
2,32,153,70,29.9,3,3,2
1,27,148,60,27.4,2,3,3
1,34,209,87,19.9,3,3,2
2,51,167,86,30.8,3,3,3
1,63,166,57,20.7,2,2,2
1,48,173,64,21.4,1,1,1
1,66,195,107,28.1,3,2,3
1,50,210,90,20.4,2,1,2
2,24,145,44,20.9,1,2,1
2,74,171,52,17.8,1,2,1
2,74,161,46,17.7,1,1,1
1,56,188,114,32.3,2,3,3
1,54,180,75,23.1,1,3,3
1,27,157,43,17.4,2,2,2
2,47,176,52,16.8,1,1,2
2,33,183,67,20.0,3,3,3
1,69,172,62,21.0,2,1,2
1,60,193,81,21.7,1,1,2
2,69,145,42,20.0,3,3,3
1,73,179,102,31.8,2,3,2
2,56,161,64,24.7,2,1,2
1,64,194,91,24.2,2,1,3
1,41,203,121,29.4,2,3,3
2,57,208,87,20.1,1,2,1
1,33,204,79,19.0,3,3,2
1,30,179,93,29.0,2,2,3
1,45,203,71,17.2,2,1,2
2,20,202,70,17.2,1,1,2
1,58,159,51,20.2,1,1,2
1,56,207,120,28.0,2,3,3
1,36,148,56,25.6,3,3,2
2,70,202,78,19.1,1,3,2
1,49,192,97,26.3,2,3,3
1,56,211,94,21.1,2,2,3
2,43,181,70,21.4,2,2,2
1,29,200,82,20.5,3,2,1
2,71,196,73,19.0,1,2,2
2,46,211,113,25.4,2,3,3
1,47,169,46,16.1,2,2,2
2,70,177,84,26.8,3,3,3
1,32,182,73,22.0,3,3,2
1,20,205,84,20.0,3,1,3
1,23,171,50,17.1,1,1,1
2,54,185,52,15.2,2,1,1
2,47,195,120,31.6,3,3,2
2,42,203,97,23.5,2,1,2
2,52,167,55,19.7,1,3,1
2,63,164,77,28.6,2,2,2
1,37,166,69,25.0,2,3,3
2,31,208,83,19.2,2,2,1
2,48,188,99,28.0,2,3,2
1,50,194,121,32.2,3,3,3
2,66,159,50,19.8,3,1,3
1,55,192,101,27.4,3,2,2
2,64,150,43,19.1,2,3,2
2,68,210,104,23.6,1,3,1
2,60,163,52,19.6,3,2,2
1,22,156,59,24.2,1,2,3
2,20,177,55,17.6,2,1,1
1,48,148,71,32.4,2,3,2
2,19,206,68,16.0,2,2,2
1,52,191,72,19.7,2,2,3
1,43,186,104,30.1,2,2,3
1,33,182,82,24.8,1,3,3
1,23,162,73,27.8,3,3,3
1,41,203,63,15.3,1,1,1
1,57,192,93,25.2,2,2,3
1,48,191,64,17.5,2,1,1
1,65,185,76,22.2,1,2,2
2,28,174,61,20.1,2,3,2
2,33,197,119,30.7,3,2,3
2,45,205,114,27.1,3,3,3
1,43,178,57,18.0,1,2,2
2,20,171,65,22.2,1,2,3
1,53,209,91,20.8,1,1,1
1,22,199,78,19.7,3,3,3
2,58,210,123,27.9,2,3,3
2,46,198,101,25.8,3,3,2
1,29,196,58,15.1,1,1,2
1,64,193,102,27.4,3,2,3
2,56,193,111,29.8,2,2,2
1,49,209,76,17.4,2,2,1
2,59,164,61,22.7,1,1,1
1,24,177,66,21.1,3,1,2
1,33,176,78,25.2,3,2,2
2,60,201,107,26.5,3,3,3
1,22,169,66,23.1,3,3,3
